Name,Atom Count_Cation,Atom Count_Anion,Volume_Cation,Volume_Anion,Radius_Cation,Radius_Anion,Volume Cation/Volume Anion,Polar Area_Cation,Polar Area_Anion,Polar Area_IonPair,Rotatable Bonds_Cation,Rotatable Bonds_Anion,Rotatable Bond Fraction_Anion,Rotatable Bond Fraction_Cation,H-Bond Acceptors_Anion,H-Bond Acceptors_Cation,H-Bond Donors_Anion,H-Bond Donors_Cation,H-Bond Interactions_Anion,H-Bond Interactions_Cation,Molecular Weight_Cation,Molecular Weight_Anion,Temperature,LogP_Anion,LogP_Cation,Bond Count_Anion,Bond Count_Cation,Asphericity_Cation,Spherocity_Cation,Asphericity_Anion,Spherocity_Anion,Valence Electrons_Cation,Valence Electrons_Anion,Min Partial Charge_Anion,Min Partial Charge_Cation,Max Partial Charge_Cation,Max Partial Charge_Anion,Asphericity Cation_StDev%,Spherocity_Cation_StDev%,Asphericity Anion_StDev%,Spherocity_Anion_StDev%,SMILES_Anion,SMILES_Cation,Mols_Cation,Mols_Anion,Specific_density
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,343,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1389.2
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1437
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1436.5
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1437
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1434.2
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1437
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1434.3
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1440
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,298,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1436.6
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,318,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1414.7
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,318,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1414.67
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,293,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1444
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,293,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1441
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,293,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1439.27
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,293,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1436.4
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,293,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1438
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,338,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1394.4
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,283,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1451
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,353,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1378.5
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,308,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1424.6
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,308,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1424.57
"['1-butyl-3-methylimidazolium', 'Bistriflylimide anion']",25,15,151.30032000000006,156.65568000000002,3.305600856882867e-10,3.344150741943107e-10,0.9658144537114776,8.8,103,111.8,3,1,0.071428571,0.12,11,0,0,0,0,0,139.22,280.15,328,0.9542,1.1127,14,25,0.5591309932285341,0.23833699210063383,0.3392899763570794,0.3331410396496278,56,92,-0.756650956,-0.239533996,0.2430288243700733,0.5185779581521305,19.468624641537698,34.547992162794934,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1404.6
"['1-(3-Cyanopropyl)-3-methyl-1H-imidazole-3-ium', 'Bistriflylimide anion']",23,15,152.95808000000002,156.65568000000002,3.3176299124699244e-10,3.344150741943107e-10,0.9763966426241296,32.6,103,135.6,3,1,0.071428571,0.13043478260869565,11,1,0,0,0,0,150.2,280.15,298,0.9542,0.6163799999999994,14,23,0.5334411965342839,0.26562924809886573,0.3392899763570794,0.3331410396496278,58,92,-0.756650956,-0.239533992,0.2430293943340796,0.5185779581521305,29.094717682485932,36.13286667737861,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],C[N+]1=CN(C=C1)CCCC#N,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae82b30>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,1511.6
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,323,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1085.7
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,323,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1083.4
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,323,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1085
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,323,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1082.9
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,313,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1091.7
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,313,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1089.4
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,313,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1091
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,313,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1089
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,298,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1098.3
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,298,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1099.9
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,298,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1100
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,298,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1100.8
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,298,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1098.26
"['1-ethyl-3-methylimidazolium', 'acetate']",19,7,117.80448000000003,54.37024000000001,3.0410558704421075e-10,2.350124555319946e-10,2.166708846604319,8.8,40.1,48.900000000000006,1,0,0,0.052631579,2,0,0,0,0,0,111.17,59.04,303,-1.2438,0.3325,6,19,0.46990523977891335,0.2155003704202674,0.22569396881006867,0.33811392549217295,44,24,-0.550477028,-0.239534146,0.24301869934635242,0.038278599,0.004315927,0.004875214,0.00110659,0.008681089,CC(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64b80>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ea90>,1097.8
